run,task_id,seed,cv,result_dir,Dcyt,PLK1a_frac,kcatCPC,KmCPC,kbind,KdpH3,kcisCPC,KdNDC80TTK,phiNDC80,KdNDC80pTTK,kcisTTK,kcatTTK,KmTTK,TTKa_frac,KdSgo1,kcatPLK1,KmPLK1,KdpH2ASgo1,KdH3,alpha,Da,kcatH2AH3,I_arms,I_cent,CPC_copiespc,NDC80_copiespc,KNL1_copiespc,BUB1_copiespc,SGO1_copiespc,TTK_copiespc,HASPIN_copiespc,PLK1_copiespc,nucleosome_acces,kcatH3,kcatCPCsub,KmCPCsub,kppCPC,kcatTTKsub,kmTTKsub,CPCa_frac,alpha_kt,Da_kt,KmH2AH3,kpp_ref,kcatplk1,Kmplk1,kppKT_ref,KmH3
60,6,767402,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run60_brcd767402,1.2464286164415834,0.0881720995498115,0.0202408968923077,85.2263927795326,0.2187665754910708,0.0962644472216267,1.0142657009443299e-07,9.93064247092406,0.0910857328537154,0.1925849484411705,4.053535758040009e-05,1.5177536940857932,48.15419669064476,0.0943894579683243,0.0589526614093128,10.474331003712242,91.76421184266452,0.1149204675427087,0.4118245579255663,0.4225521819709383,0.0008766030694152,1.886159812339052,0.6201742692801038,0.0976208864246648,416592.4896575512,319582.410545847,156012.51136810874,302127.9498074704,420622.39698452223,147847.42431272712,106958.02416915425,1268947.0043350742,0.1392082418687325,0.3830461763616102,0.6444982689489599,30.74428371403159,0.0006435566377129,0.0308938148023795,18.435510341156608,0.6142378884961577,0.5648607717489328,0.0008818021110025,9.20911954529377,0.011412913059211,1.4339698461107375,67.67365621760338,0.010899501515845,2.824507426552679
61,6,406599,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run61_brcd406599,1.0171861224323475,0.1041134547154974,0.0214350089287581,92.9752222981364,0.1954714313072514,0.0784053513437453,1.1322168170986472e-07,9.01703850308172,0.101526005250224,0.2050818635746578,5.126639385152403e-05,1.5071188712512018,50.34429243978389,0.10685516144917,0.0459683778424072,11.0275286334191,81.28155571028316,0.1017094538942829,0.4386149672322745,0.4657214941791217,0.0009195647784995,1.4959249243267865,0.5186217192651733,0.1089805404611955,408734.4158626577,343260.4213506226,135338.94888361264,296962.3083177041,505608.8993714133,163249.35869636573,110444.67764349827,1486461.4982553676,0.1386529018920751,0.4412767747606207,0.7765860764382585,24.32248063963777,0.000631215342566,0.0287662460442653,19.49397025140289,0.5219706586087819,0.5644404309270734,0.0009824356499637,9.663821345123006,0.0075685962378274,1.3666109221477063,76.98084280402706,0.010707644863296,2.293873471532576
62,6,356814,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run62_brcd356814,1.0916337695287257,0.104787739077459,0.0209864082463953,81.53607899418925,0.1994046696935617,0.0808764058278762,1.1360102012141699e-07,9.326526779327995,0.1026592398376176,0.1950537418352525,4.473984657117945e-05,1.5762937064576008,56.65050926751918,0.1041507652395733,0.0492485782979778,11.759585860004654,83.24120167310568,0.0919257082580514,0.4416220733676306,0.5167457842430995,0.0010027320446083,1.833296715944309,0.6096412263378856,0.0926600316211217,392608.35810032,270488.92482647026,156122.94565163908,375796.9382835293,445077.9334568156,155186.7537837055,119945.15101769145,1200032.7909300907,0.1501202230334448,0.4679488818076885,0.806956289421037,21.746731916580707,0.000701249456606,0.0390295312200692,17.27892060144715,0.6022077089681829,0.507968623890381,0.0009233280143977,9.609676199526854,0.0138676225506808,1.5479171438868362,73.08720895814105,0.0093830651138773,2.6647740693873234
63,6,752110,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run63_brcd752110,1.005770823934231,0.1072736722825163,0.0204891118306658,80.73529735629816,0.2247441671591766,0.0910582300287039,1.072558860304224e-07,9.110950102842176,0.0961173862788295,0.1831792290472659,5.473773895518113e-05,1.472525262347195,53.875947085060766,0.0994207193481351,0.0461423807940889,11.892562870057803,76.31332233845465,0.0890204716114668,0.3959352742254853,0.7187502839747522,0.0009251889122245,1.5125406508746544,0.6460090112442378,0.1096245744357749,420183.92276301,296157.4114985533,149226.15445301548,317123.80210223905,555172.3642531054,150762.31039625916,80332.27196526034,1435950.32790987,0.1368740775903194,0.4992321341983748,0.7180172961165623,21.811748719679155,0.0005717963006014,0.0410400508405235,19.266452465148586,0.4856695548212891,0.4586719612610891,0.0011681391908062,10.593576952389837,0.0101166872754034,1.4960029633976353,78.67638167473676,0.0089720817322091,2.7525322974490454
64,6,307779,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run64_brcd307779,1.0671359063248305,0.1292404648075981,0.0238988258380936,94.89991594975896,0.1985926177747643,0.1027080010669333,9.530064356245599e-08,9.308809671023674,0.0917198774382722,0.2306088706361518,4.355323322160749e-05,1.5932719139049594,57.17083453640452,0.1044556534478325,0.0464002343417968,11.385203689591904,69.28280531941007,0.0908885521277615,0.3606923472495212,0.5049178510047576,0.0012708197450894,1.5822538646762847,0.6478056724006823,0.1082011147966184,424086.4486300344,331696.2138733644,171331.6181755815,398176.3213792599,469498.8738513597,127595.25529275264,90936.42280800144,1261934.28729157,0.1371695758111334,0.4717844802023411,0.7746884626044324,21.54458666439991,0.000686624231146,0.0286267579744141,22.330123069666055,0.6678625884869803,0.520597249634652,0.0008686686104193,9.805155657847552,0.0099143668779801,1.5724018608237045,62.76645081549562,0.0090173501494438,2.49381100845328
65,6,482509,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run65_brcd482509,1.0699741132147504,0.1101660446262039,0.0226440095985865,89.65752771928227,0.1973184197028648,0.077651199277298,1.0620372990480025e-07,9.259649470845126,0.094552637675127,0.1866901357102245,5.112008458883455e-05,1.7139390594803283,48.06329702977888,0.0941114494118191,0.0536973711218821,13.03529294170398,92.78209270744286,0.0943428450849264,0.4038075939982805,0.4410839982714384,0.0010058492937987,1.6847440911495652,0.6134783999762442,0.1005731899584815,382598.81645136426,280788.04646401503,155089.29380745927,280935.9165314128,473945.9928638089,153966.1353070677,105619.82727522978,1415959.4439381056,0.147162290465841,0.4026205807135246,0.6570232824922579,22.57113618055577,0.0007136195777237,0.0335208778742628,22.313932805060716,0.620583704843867,0.5293577155094651,0.0010817482168266,10.035444979592162,0.008795350616242,1.3504012037985438,79.01308099236579,0.0101441566155273,2.304034523881547
66,6,310702,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run66_brcd310702,0.9529540222338414,0.0986526356105462,0.0229616537849863,68.50667005494368,0.1935689635328359,0.0808577025077129,1.0437115504537187e-07,8.564979214473823,0.1184336974297629,0.2094852672593306,4.907593926151153e-05,1.9024000435138344,54.18446946785516,0.0974473838491645,0.0495807082180144,10.699702724484087,88.42361168812054,0.102505273698783,0.3410992438262937,0.5186644197849336,0.0010511728140026,1.3731518179041071,0.6148764104922799,0.1043167402429025,443963.86116971687,335179.3174954,151961.75548535044,341002.80945298955,456601.0528530439,124788.84000159748,112835.71736460578,1657567.0813049255,0.1269888965397068,0.3943752320129414,0.6614403321301103,19.034267528321124,0.0006987355735585,0.033454199796873,20.49766983527564,0.6093044321771214,0.527225655907044,0.0009684790704328,9.264784660440757,0.0101756165966402,1.5099489354599804,80.16580870898555,0.0102081041289185,2.5932278810569187
67,6,759997,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run67_brcd759997,0.984335324866358,0.101446541746557,0.0233934925213737,90.3062816738346,0.2085954167596901,0.0844076107569486,1.1755833865021758e-07,7.516826777713875,0.1053349745861459,0.2215134193279367,4.665476764731415e-05,1.641143390755274,47.47866475744674,0.089359662039654,0.0538050577501049,11.425111625049595,72.36695395226656,0.0841887655640986,0.4332563601357288,0.5516015356457831,0.000831619711751,1.435552584478874,0.600175508515846,0.0945573745212983,383221.5347071743,354885.47620443016,146728.34068263514,391106.3077895432,453054.4136140819,153841.11435149176,100608.61163487432,1209037.5674470323,0.1916350183016666,0.4576346941247934,0.8806950737876788,22.71678717844252,0.0006157861626692,0.0369515491338839,19.933006949344133,0.6382200598335855,0.6068574445093217,0.001136463053968,8.414491234466968,0.0112890209391103,1.560523822858633,66.99813727417529,0.0096607584849762,2.287127128819709
68,6,377259,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run68_brcd377259,1.0170069151652987,0.0958235486532176,0.0181022207327567,97.57901629805885,0.2082656397321262,0.0838138045033135,1.0013319394322792e-07,7.270996656127094,0.1070485221361541,0.2232543657707609,5.101579601438287e-05,1.7782122909350062,46.9194244717556,0.108118903346839,0.0472533619376635,11.57061849645361,81.22734035302112,0.118347891112929,0.3564198095746926,0.5253668526162277,0.0008487751336348,1.5581935537542018,0.4887769874330718,0.1019684634660831,401346.75640250463,293134.9255642844,172965.14449383094,339020.57976430724,599562.523779185,176653.8540271851,118101.09085413824,1209711.908445956,0.1612383744320372,0.4767374305527649,0.7518595482732595,24.33239641612624,0.0006249588014668,0.0346368558226657,15.960500571095244,0.6689867411463649,0.5407840846222799,0.0007840005324511,10.034899804650372,0.0093300640381766,1.3845831731735858,69.64949918511114,0.0103674629127047,2.6273451682562485
69,6,872044,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run69_brcd872044,1.12327717554421,0.105319533922587,0.0182253579947196,69.04410051009009,0.2157936666054915,0.0948397645212543,9.157185394570709e-08,8.676803949926052,0.094441842347986,0.220520464970711,5.486031912022393e-05,1.334208786004728,49.62000895388688,0.1097077627924547,0.0495568023902368,12.062207772399702,85.85003068024423,0.0909081045846918,0.3741084714897977,0.5179289150373834,0.0011403158777697,1.5062163580819887,0.6472924748412735,0.098033501303308,390277.9423540032,264177.5953549963,142139.70278869217,359426.0165976002,455331.737560102,142181.9429754486,107417.16109284468,1364856.5363192374,0.1688234143507881,0.4142487024271916,0.7117232613601961,21.56645547807788,0.0006494404076217,0.0324995068889532,20.4322884023507,0.5853799790982859,0.4921419808670557,0.0008933879549314,11.290805123004208,0.0088816695631233,1.337585779222517,63.520401686117445,0.0088263895570369,2.6871930874249745
70,7,104664,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run70_brcd104664,0.878490853358476,0.0951840227852325,0.0216441471250019,86.05818315468622,0.2206871274731892,0.093776379839486,1.0510462293030609e-07,8.563211920509922,0.1017725401121765,0.2023423809031966,5.548728991403722e-05,1.7007197449361318,57.77501543905632,0.099873052468642,0.0524479808094218,12.885857411642814,79.49670999433155,0.1085305998507482,0.352060719080251,0.4610620199578865,0.0008638876929996,1.7358006515175322,0.6519268842009146,0.1137476234211179,439452.44180635794,340070.6783379729,143343.72592354196,272562.4237739049,484144.9014795703,135851.01749189725,126274.07939566436,1043707.1309804402,0.1343278217777256,0.4710756046183208,0.5928541456215083,27.89267720151871,0.0005899235332125,0.0319690397674615,17.629280456450072,0.5258015537871493,0.5132763934475159,0.0010579774783782,9.284610319565166,0.011193672856814,1.3879979787065686,72.44042511373348,0.0102258944636608,2.5869285329987117
71,7,934225,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run71_brcd934225,0.909456133441064,0.111753996751796,0.0158649383921771,83.14045206547188,0.1984013360195703,0.0794137216566078,1.0204163118644825e-07,9.117242280006858,0.1046104134812106,0.2021043761323634,4.825159655370365e-05,1.383202055812404,57.58561697899662,0.0724443414399129,0.0607752089335245,10.556252813253122,68.22692137472293,0.0955011363349066,0.3908829836000426,0.467935039803998,0.001111509348411,1.6031391102122423,0.5240474836410898,0.1162633816674292,339666.05077336275,266262.7336246168,150831.80850397286,352160.7564866304,466319.31240841927,144052.98108916354,108958.48686777757,1326466.943128782,0.154566471048776,0.50460937950247,0.7667829773883905,24.349586743070606,0.000650461340255,0.0315319348755927,18.214890136969515,0.7157819153482513,0.4690472985337263,0.0011103068998112,11.03114246182198,0.0100802478579823,1.4057657898129077,73.6929605965788,0.0103788054238576,2.544912049025575
72,7,571367,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run72_brcd571367,0.9577273302621006,0.0864866307914031,0.0206408204205114,76.66638656529346,0.2310352287268407,0.0897322276671483,1.3887202632815352e-07,8.283307508670234,0.0886084777364416,0.2093171152992756,5.438354860718615e-05,1.5810838586547982,59.18431625648202,0.0939540993208071,0.0492191698267577,11.03342568173648,76.0329816761203,0.0877840285936367,0.4140487076303763,0.5124087895150994,0.000941866197353,1.624049537027928,0.6282645182305221,0.1002092150315665,366127.7372137329,269748.03041759547,169555.75126499118,338766.7404480943,585138.6827866345,150181.57712794258,124204.70886318696,1357648.1297201084,0.1429336019020316,0.3525460930020901,0.7751823485162646,21.50882796566604,0.0006141969878511,0.0334182198706551,17.769716624226927,0.7341528469700587,0.4773827816931264,0.000856667563948,10.86830407034911,0.009264798837727,1.4917030230704726,68.10737516852453,0.0092681803136177,2.1124018821272266
73,7,432610,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run73_brcd432610,0.9890261340162302,0.0977430045492969,0.0233855799718705,75.48399571881048,0.2054411568192954,0.0874703081066085,1.057830206740808e-07,9.265246101243036,0.106991271740474,0.2502371742209232,4.662050472986736e-05,1.9444954703104205,50.07609057039109,0.0989032413679537,0.0522949813130062,10.38756057877088,65.77320026906769,0.1030879244700338,0.4071136432157198,0.5080937260252477,0.000902972657796,1.7214612343896796,0.7668854110131895,0.1196010663030863,388498.8035852223,283112.2873150108,163041.45563211731,323446.8013334406,505024.0768778775,157992.75563822887,95206.20876888926,1315226.187543877,0.1522350349639285,0.4184641794042102,0.6012414769310521,20.90009868528201,0.0006909442610756,0.0337872305880559,20.787069392746726,0.5976925674564375,0.6167902477975048,0.0010841094713642,9.08438026022689,0.0096442456518566,1.5426509169702824,80.51005412448899,0.0102663771992553,2.543785651563805
74,7,572754,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run74_brcd572754,1.1810643204330058,0.0883754517929988,0.0175315052900372,81.84628805941273,0.1955471803083518,0.0960846955540451,1.1312016341919977e-07,8.989365607559177,0.0993556530891875,0.1973853240509865,4.547622824613701e-05,1.719177723806247,51.76876562218256,0.0837373203800467,0.055717429423136,11.005603832986615,79.60812563915663,0.0964772549837165,0.3785856316275222,0.5784656578090273,0.0010054726942142,1.6103364718771116,0.535808334068045,0.0887643802471039,386576.8444643084,278474.74656367267,132922.29350928083,335159.1615369743,478284.8405748114,181427.71260887475,92512.92148158383,1216669.2913718997,0.1715837830461051,0.4302971780286005,0.8000275830175848,22.26015821250028,0.0006207509717028,0.0357565949344185,16.255527761040902,0.7143398833770108,0.5484759789065914,0.0011368458045694,10.095005830014417,0.0099501162706118,1.7520907693120238,68.92622149440976,0.0097789491164025,2.244430487712932
75,7,113917,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run75_brcd113917,0.99790266851001,0.0915321499960036,0.0219130231282148,80.75540680761033,0.2176533189384157,0.100256189705127,1.1544195409069897e-07,7.579409328719569,0.0933544553321591,0.2344805083340342,5.077667013727532e-05,1.5196862601574306,61.752881186193584,0.1073594151279538,0.0598811270841407,11.80959918003152,77.00126266493382,0.1041917928990863,0.4072303005407106,0.5648839079201009,0.0010399498035463,1.8477317214572435,0.7649965895886807,0.1127593252400743,417332.74202212354,310659.03390921804,137797.50086098377,365394.4986518659,530474.7566655793,149642.44919673883,116402.66888507277,1338630.8784485192,0.1580015382684745,0.4926375792993738,0.7008125735653546,25.472282887492025,0.0006656084131539,0.0393571072322809,20.263043071382164,0.5937143196133334,0.4619332810066663,0.0010931030897648,10.995816769456184,0.0092357419075205,1.6063057868272743,78.76846910129268,0.0098033098959762,2.2982412911425443
